Ticker,Exchange,Sector,Industry,MarketCap,ProfitMargin,TradingAge
FBCD,PNK,Consumer Cyclical,Apparel Retail,507463.0,-0.69962996,19
PAVS,NCM,Consumer Defensive,Packaged Foods,1089378.0,-0.54835,7
CUEN,OQB,Technology,Software - Application,992524.0,0.0,18
ZICX,PNK,Technology,Software - Application,1629048.0,0.0,17
NULGF,PNK,Basic Materials,Gold,972828.0,0.0,15
ORIS,NCM,Consumer Defensive,Packaged Foods,943136.0,0.00041,2
XYLB,PNK,Technology,Software - Application,479898.0,0.0,4
DPLS,OQB,Technology,Scientific & Technical Instruments,976581.0,0.0,31
SKFG,PNK,Consumer Cyclical,Apparel Manufacturing,957626.0,0.0,5
ARBK,NCM,Financial Services,Capital Markets,969952.0,-1.06846,5
NUMD,OQB,Healthcare,Medical Devices,919033.0,0.0,12
BNRG,NCM,Utilities,Utilities - Renewable,899582.0,0.0,4
NIVF,NCM,Healthcare,Medical Care Facilities,926478.0,3.81163,4
FHLD,,,,,,0
CONC,PNK,Financial Services,Shell Companies,879693.0,0.0,31
LYRA,NCM,Healthcare,Biotechnology,878566.0,0.0,6
CMRF,PNK,Real Estate,REIT - Diversified,872600.0,0.01725,1
TESI,PNK,Industrials,Waste Management,866204.0,-2.42873,6
HSTA,OQB,Technology,Software - Application,838177.0,0.0,17
MRPT,PNK,Communication Services,Internet Content & Information,826189.0,-0.90291,24
OVATF,PNK,Healthcare,Drug Manufacturers - Specialty & Generic,814327.0,0.0,7
AKOM,PNK,Technology,Communication Equipment,807156.0,0.0,9
GBUX,PNK,Technology,Software - Application,810982.0,0.0,21
ARRT,PNK,Consumer Defensive,Packaged Foods,792008.0,0.0,8
OWPC,OQB,Healthcare,Drug Manufacturers - Specialty & Generic,960870.0,76.921295,8
UCAR,NCM,Consumer Cyclical,Auto & Truck Dealerships,811843.0,-0.95018995,3
GNTOF,PNK,Basic Materials,Other Industrial Metals & Mining,778134.0,0.0,19
CSUI,PNK,Real Estate,Real Estate Services,777490.0,14.6908,7
GMER,PNK,Consumer Cyclical,Gambling,774703.0,0.0,17
GTIJF,PNK,Basic Materials,Other Industrial Metals & Mining,769012.0,0.0,4
ONCO,NCM,Healthcare,Biotechnology,964109.0,0.0,4
VSA,NCM,Consumer Defensive,Education & Training Services,715968.0,-0.6983,12
CERO,OQB,Healthcare,Biotechnology,738593.0,0.0,5
TMGI,PNK,Industrials,Conglomerates,957387.0,0.0,13
ATXI,PNK,Healthcare,Biotechnology,515736.0,-2.6666698,9
DGTEF,OQB,Financial Services,Asset Management,864043.0,0.0,6
BMTM,OQB,Communication Services,Internet Content & Information,713761.0,-0.22995001,12
ENFY,PNK,Basic Materials,Agricultural Inputs,788471.0,-0.17508,18
CCCP,PNK,Communication Services,Entertainment,708750.0,0.0,4
HEPA,OQB,Healthcare,Biotechnology,708839.0,0.0,12
PFSA,NGM,Healthcare,Medical Devices,716390.0,0.0,1
LIPO,PNK,Healthcare,Biotechnology,693125.0,0.0,4
DBMM,PNK,Communication Services,Advertising Agencies,692174.0,0.0,23
DREM,PNK,Consumer Cyclical,Residential Construction,679903.0,0.08969,9
NFSN,PNK,Financial Services,Shell Companies,661920.0,0.0,21
QSJC,PNK,Consumer Cyclical,Specialty Retail,657232.0,-0.75136,4
CWPE,OQB,Energy,Oil & Gas Midstream,650931.0,-0.00463,7
ADTX,NCM,Healthcare,Biotechnology,673212.0,0.0,6
MCOM,PNK,Consumer Cyclical,Recreational Vehicles,737717.0,3.68625,7
PRTX,,,,,,0
CLOW,PNK,Financial Services,Shell Companies,612026.0,0.0,8
KUST,NCM,Communication Services,Entertainment,568714.0,-0.45356998,19
GFMH,PNK,Communication Services,Entertainment,597549.0,-2.6469102,19
LBGJ,NCM,Industrials,Specialty Industrial Machinery,569939.0,-0.09126,2
TLSS,PNK,Industrials,Trucking,588943.0,0.0,12
BDRX,NCM,Healthcare,Biotechnology,587654.0,0.0,11
ETUGF,PNK,Basic Materials,Gold,573760.0,0.0,5
LILMF,PNK,Industrials,Aerospace & Defense,569376.0,0.0,5
EPWK,NGM,Technology,Software - Application,568698.0,-0.08467,1
CBDW,PNK,Consumer Defensive,Tobacco,472401.0,0.0,3
LNTO,PNK,Utilities,Utilities - Renewable,347072.0,0.0,16
HUBC,NCM,Technology,Software - Infrastructure,419276.0,-1.87965,4
DTII,PNK,Industrials,Security & Protection Services,638040.0,0.0,28
EMBYF,PNK,Energy,Oil & Gas E&P,560617.0,0.0,16
BPTH,PNK,Healthcare,Biotechnology,560529.0,0.0,18
FYNN,PNK,Technology,Software - Application,560027.0,86.36695,24
FGNV,OQB,Real Estate,Real Estate Services,559318.0,-1.19522,8
LGHL,NCM,Financial Services,Capital Markets,517212.0,0.0,7
SNBH,PNK,Consumer Defensive,Household & Personal Products,547591.0,-2.18208,6
BBLR,PNK,Technology,Software - Application,568284.0,0.0,17
NRHI,PNK,Basic Materials,Other Industrial Metals & Mining,533834.0,0.0,8
ZCAR,OQB,Industrials,Rental & Leasing Services,529199.0,-1.92013,4
FRZT,PNK,Communication Services,Electronic Gaming & Multimedia,525392.0,-0.17316,9
SPTY,PNK,Communication Services,Advertising Agencies,1088884.0,-0.61393,2
IPTNF,PNK,Technology,Software - Application,518718.0,0.0,2
MSPR,OQB,Healthcare,Health Information Services,513878.0,0.0,6
BHATF,PNK,Communication Services,Electronic Gaming & Multimedia,464736.0,-0.47884998,7
XAGE,OQB,Consumer Defensive,Household & Personal Products,746548.0,0.0,5
ILUS,PNK,Financial Services,Asset Management,499056.0,-0.67202,14
WINT,PNK,Healthcare,Biotechnology,337087.0,0.0,31
NIHK,PNK,Financial Services,Capital Markets,620059.0,0.0,31
CLDVF,OQB,Financial Services,Asset Management,475953.0,0.0,3
FMTOF,OQB,Technology,Software - Application,473419.0,3.75662,4
GLVT,PNK,Industrials,Consulting Services,471934.0,0.0,5
ITOX,PNK,Technology,Computer Hardware,469028.0,0.0,20
NSTM,PNK,Healthcare,Diagnostics & Research,468815.0,768.7207,33
BDCC,PNK,Consumer Cyclical,Residential Construction,446222.0,0.0,4
CIMG,PNK,Consumer Defensive,Packaged Foods,541924.0,-0.8764,6
STAI,OQB,Industrials,Building Products & Equipment,491485.0,0.0,3
SBIG,OQB,Technology,Software - Application,436938.0,-0.120699994,5
ABPO,PNK,Healthcare,Biotechnology,353116.0,0.0,4
CRKN,PNK,Basic Materials,Specialty Chemicals,434556.0,-1.42343,5
TIRXF,PNK,Financial Services,Insurance Brokers,291914.0,0.0,0
JFIL,OQB,Industrials,Specialty Business Services,427694.0,0.0,11
GRVE,PNK,Energy,Oil & Gas E&P,423466.0,0.0,14
WNLV,PNK,Communication Services,Entertainment,332982.0,0.0,2
ONAR,OQB,Communication Services,Advertising Agencies,393413.0,-1.79751,6
NNAX,PNK,Consumer Cyclical,Travel Services,412931.0,0.0,6
HWKE,OQB,Industrials,Aerospace & Defense,412270.0,0.0,5
CYTOF,PNK,Healthcare,Biotechnology,411513.0,0.0,12
LGMK,PNK,Healthcare,Health Information Services,723946.0,-0.90211,13
AIBT,PNK,Healthcare,Biotechnology,440612.0,0.0,20
SLDC,PNK,Communication Services,Telecom Services,392720.0,2.92211,17
GSAC,PNK,Technology,Software - Infrastructure,382641.0,-0.77957,30
RMTG,PNK,Healthcare,Biotechnology,375774.0,-1.40057,27
WOLV,PNK,Basic Materials,Other Industrial Metals & Mining,375673.0,0.0,17
REOS,PNK,Energy,Oil & Gas E&P,371044.0,0.0,20
GRPS,PNK,Healthcare,Drug Manufacturers - Specialty & Generic,361185.0,0.0,32
GCAN,OQB,Healthcare,Drug Manufacturers - Specialty & Generic,360104.0,0.0,8
SATT,PNK,Technology,Scientific & Technical Instruments,358323.0,0.0,8
TPICQ,PNK,Industrials,Specialty Industrial Machinery,438572.0,-0.21218,10
LNBY,PNK,Consumer Cyclical,Specialty Retail,345000.0,0.01,5
PRPH,PNK,Healthcare,Diagnostics & Research,378960.0,0.0,32
CHMX,PNK,Industrials,Specialty Industrial Machinery,316869.0,0.0,7
SPOWF,PNK,Energy,Oil & Gas E&P,311319.0,-0.21879,26
FOXO,PNK,Healthcare,Health Information Services,306266.0,-0.66460997,4
GPLB,PNK,Financial Services,Shell Companies,300096.0,0.0,14
KXIN,NCM,Consumer Cyclical,Auto & Truck Dealerships,289538.0,0.0,9
ILST,PNK,Industrials,Specialty Business Services,288520.0,0.0,22
PTPI,PNK,Healthcare,Drug Manufacturers - Specialty & Generic,296605.0,-1.37388,6
HGAS,OQB,Basic Materials,Specialty Chemicals,273704.0,0.0,3
MTLK,PNK,Financial Services,Shell Companies,263684.0,0.0,27
LEEN,PNK,Energy,Oil & Gas E&P,263494.0,12.64298,21
NBND,PNK,Consumer Defensive,Packaged Foods,300021.0,0.0,6
ZAPPF,PNK,Consumer Cyclical,Auto Manufacturers,241741.0,0.0,5
KAVL,OQB,Consumer Defensive,Tobacco,243637.0,0.0,5
OCEA,PNK,Healthcare,Biotechnology,209128.0,0.0,3
AOXY,PNK,Real Estate,Real Estate Services,230506.0,0.06225,45
OMTK,OQB,Consumer Cyclical,Auto Parts,219480.0,0.18765,19
BACK,OQB,Healthcare,Medical Care Facilities,211958.0,0.0,7
ECPL,PNK,Healthcare,Health Information Services,204611.0,0.0,17
IVPR,OQB,Consumer Cyclical,Personal Services,237966.0,-0.76752,3
BDPT,PNK,Consumer Defensive,Packaged Foods,144103.0,0.0,10
GRLF,PNK,Consumer Defensive,Tobacco,209908.0,0.0,26
OZSC,PNK,Industrials,Electrical Equipment & Parts,315453.0,0.0,0
LDTCF,PNK,Technology,Software - Application,150455.0,0.0,5
RGBP,PNK,Healthcare,Biotechnology,127391.0,0.0,12
SVVC,OQB,Financial Services,Asset Management,137861.0,0.0,15
BOTY,PNK,Communication Services,Entertainment,107230.0,0.0,17
CMCT,NCM,Real Estate,REIT - Office,340160.0,-0.34543,33
CNBX,PNK,Healthcare,Biotechnology,130615.0,0.0,19
LEBGF,PNK,Communication Services,Publishing,126991.0,0.0,5
QTTOY,PNK,Communication Services,Internet Content & Information,106080.0,-0.16394,3
ALDA,PNK,Financial Services,Shell Companies,122930.0,0.0,15
TOBAF,PNK,Consumer Defensive,Tobacco,122481.0,-0.02715,13
CIRX,PNK,Industrials,Conglomerates,113744.0,-1.50224,25
IRME,PNK,Healthcare,Medical Devices,109810.0,0.0,5
IMTH,PNK,Technology,Software - Infrastructure,105979.0,0.0,19
FCHS,PNK,Healthcare,Medical Care Facilities,105466.0,0.0,15
PNXP,PNK,Healthcare,Drug Manufacturers - Specialty & Generic,80935.0,0.0,3
CMLS,PNK,Communication Services,Broadcasting,95920.0,-0.38419998,28
VINC,PNK,Healthcare,Biotechnology,68045.0,0.0,6
EMRH,PNK,Basic Materials,Agricultural Inputs,61291.0,0.0,17
EDXC,PNK,Healthcare,Drug Manufacturers - Specialty & Generic,57185.0,1.48629,25
RIVF,PNK,Technology,Software - Application,55597.0,-0.62826,19
LADX,PNK,Healthcare,Biotechnology,49509.0,0.0,37
GTIC,PNK,Technology,Software - Application,47001.0,0.0,8
TLLTF,PNK,Healthcare,Drug Manufacturers - Specialty & Generic,43510.0,-0.84332,8
BINI,PNK,Consumer Cyclical,Auto Manufacturers,45547.0,0.0,18
BSFC,PNK,Consumer Defensive,Packaged Foods,41804.0,-1.99534,6
SIGY,OQB,Healthcare,Biotechnology,41739.0,0.0,5
ATDS,PNK,Technology,Software - Infrastructure,32392.0,-0.71492994,28
STEK,PNK,Healthcare,Drug Manufacturers - Specialty & Generic,29235.0,-0.79341006,5
NMHI,OQB,Industrials,Farm & Heavy Construction Machinery,25045.0,0.0,4
STBXF,PNK,Communication Services,Internet Content & Information,26945.0,0.0,4
ONSS,PNK,Healthcare,Drug Manufacturers - Specialty & Generic,25582.0,0.053940002,13
CAMG,PNK,Industrials,Aerospace & Defense,25295.0,0.0,18
BLMZF,PNK,Communication Services,Entertainment,23441.0,-2.21659,2
CREVF,PNK,Consumer Cyclical,Auto Parts,19278.0,-2.55921,0
YGMZF,PNK,Industrials,Trucking,14425.0,-0.076069996,6
BRST,PNK,Real Estate,Real Estate Services,13983.0,0.41924,32
NOVAQ,PNK,Technology,Solar,12568.0,-0.43800998,7
CWNOF,PNK,Financial Services,Shell Companies,8760.0,0.0,20
MLRT,PNK,Technology,Communication Equipment,10430.0,0.0,18
LDHL,,,,,,0
WLGSF,PNK,Industrials,Engineering & Construction,6987.0,-0.64377,3
STRG,PNK,Financial Services,Shell Companies,860.0,0.0,5
ALCE,PNK,Utilities,Utilities - Renewable,725.0,318.9355,4
NXUR,PNK,Industrials,Electrical Equipment & Parts,2566.0,0.0,1
PSUS,,,,,,0
KMCM,,,,,,0
CQFT,,,,,,0
SICOF,PNK,,,,0.0,1
OBBCY,,,,,,0
AFNDY,,,,,,0
IPFX,,,,,,0
GFTFF,OQB,,,,0.0,1
CRAUY,,,,,,0
HYRD,,,,,,0
AIOK,,,,,,0
XNDU,,,,,,0
BORAY,OQX,,,,0.15679,0
ANJFY,,,,,,0
MPJPY,OQX,,,,0.0,1
MTLMY,OQX,,,,0.0,0
SBCLY,PNK,,,,0.083859995,1
XFLH,NYQ,Financial Services,Shell Companies,,0.0,0
LEGO,ASE,,,,,0
HQ,NGM,,,,,0
YIFE,,,,,,0
DYBTY,,,,,,0
PAAC,,,,,,0
TRBG,,,,,,0
SNEVY,,,,,,0
TRAX,,,,,,0
LKYLY,OQX,,,,0.0,1
OBOCY,,,,,,0
TGRGF,OQB,,,,0.0,0
WENC,,,,,,0
AIB,ASE,,,,0.0,0
ETHB,NGM,,,,,0
KCAC-UN,NYQ,,,,,0
NPIXY,,,,,,0
BIREY,,,,,,0
METRY,PNK,Consumer Defensive,Grocery Stores,,0.045939997,1
MYX,NMS,,,,,12
FRTRY,,,,,,0
TRGS,,,,,,0
NATNF,,,,,,0
MZYX,,,,,,0
BLDC,,,,,,0
UDUD,,,,,,0
SVIV,NGM,Financial Services,Shell Companies,,0.0,0
GONYF,OQB,,,,2.32369,1
TCLXY,,,,,,0
GRVT,,,,,,0
VRXA,,,,,,0
WLII,,,,,,0
TKVA,,,,,,0
POCH,,,,,,0
SHILY,,,,,,0
PRAG,,,,,,0
KERCY,PNK,,,,0.15713,0
PALO,,,,,,0
AACP,YHD,,,,,0
QLEP,,,,,,0
YKCLY,PNK,,,,0.29124,0
LTGR,,,,,,0
SUMA,,,,,,0
APXC,,,,,,0
ACAA,,,,,,0
PRNSY,,,,,,0
ZGJLY,,,,,,0
ZSHLY,,,,,,0
IDAC,,,,,,0
GLED,,,,,,0
RENGY,,,,,,0
APUR,,,,,,0
EVON,YHD,,,,,0
MWC,YHD,,,,,0
QMLS,,,,,,0
QRED,,,,,,0
LPSL,,,,,,0
CLSO,,,,,,0
NHKSY,,,,,,0
PTAXY,,,,,,0
STJNY,,,,,,0
VGNT,,,,,,0
ASKRY,,,,,,0
ELFTY,,,,,,0
NWCYY,,,,,,0
NGCOY,,,,,,0
TEICY,,,,,,0
BRUN,,,,,,0
CDTHY,,,,,,0
MRUWY,PNK,,,,0.0,1
MUZE,YHD,,,,,0
NBKBY,,,,,,0
ZJGIY,,,,,,0
FRTT,,,,,,0
BVENY,PNK,,,,0.0,1
MDKGY,,,,,,0
LNTCY,PNK,,,,,0
MAIR,YHD,,,,,26
NRGFF,OQB,,,,0.0,0
SKAI,,,,,,0
SSHBY,,,,,,0
ODKUY,,,,,,0
KNWAY,,,,,,0
AELKY,,,,,,0
NHLTY,OQX,,,,,1
GRCPY,,,,,,0
IDPEY,,,,,,0
DNCLY,,,,,,0
HIFI,,,,,,0
NEUT,,,,,,0
SAPUY,,,,,,0
BGHL,,,,,,0
PLYX,NCM,Healthcare,Biotechnology,,0.0,0
TDST,YHD,,,,,0
BOT,YHD,,,,,0
USDE,,,,,,0
MFHK,,,,,,0
ARCI,NGM,,,,,0
ADBT,,,,,,0
RSMIY,,,,,,0
AFNX,,,,,,0
KRAQ,NGM,,,,,0
CLNK,PCX,,,,,0
GADA,,,,,,0
GAVA,NGM,,,,,0
MDDTY,,,,,,0
SWOL,,,,,,0
DAVI,,,,,,0
GSNR,OQB,,,,0.0,1
GRLMF,OQB,,,,0.0,1
XPD,NMS,,,,,0
MXUBY,PNK,,,,0.18069,1
MSMU,,,,,,0
DNJF,,,,,,0
RGGG,,,,,,0
GST,YHD,,,,,0
HGT,YHD,,,,,0
FSSL,NYQ,,,,0.43375,1
HAMA,,,,,,0
SSTR,YHD,,,,,0
JOSS,,,,,,0
BMOK,,,,,,0
CPXXY,,,,,,0
VIRMF,,,,,,0
IBL,NMS,,,,,0
GGRPY,,,,,,0
LBKX,,,,,,0
CSCCY,,,,,,0
AESP,YHD,,,,,0
FTY,,,,,,0
AKCLY,PNK,,,,0.0,1
FHFFY,,,,,,0
MRCA,,,,,,0
DOT,NMS,,,,,19
KHOBF,OQB,Technology,Software - Infrastructure,,0.52085,2
HBAR,,,,,,0
RVI,NYQ,,,,0.0,0
DPDSY,,,,,,0
AACO,,,,,,0
ILLU,YHD,,,,,0
RMIX,YHD,,,,,0
AIAI,,,,,,0
TVIV,,,,,,0
HONA,,,,,,0
AACI,NGM,,,,,0
OTAI,,,,,,0
GVSE,,,,,,0
JNGDY,,,,,,0
CMPLY,,,,,,0
MOGMF,OQB,,,,0.0,2
GJT,NYQ,,,,,19
FXF,PCX,,,,,20
CITR,ASE,,,,0.0,1
MIMDF,OQB,,,,0.0,1
GRML,NCM,Basic Materials,Other Precious Metals & Mining,,0.0,4
FRFAF,PNK,Consumer Defensive,Packaged Foods,,-0.02211,0
RCWBY,,,,,,0
TETH,BTS,,,,,2
SYNSY,PNK,,,,-0.01039,0
SGIHY,,,,,,0
TSOL,BTS,,,,,1
TSLVF,OQB,,,,0.0,5
IBIT,NGM,,,,,2
ZDAN,,,,,,0
FGXC,,,,,,0
DEFI,PCX,,,,,4
NOPFF,OQB,,,,0.0,1
CGL,NMS,,,,,0
OBNB,OQX,,,,,2
TDGGF,OQX,,,,0.0,1
NXNT,OQB,,,,0.0,1
CTWO,PCX,,,,,1
USDW,,,,,,0
KOGDF,,,,,,0
ETHW,PCX,,,,,2
OMNI,YHD,,,,,0
KPL,NMS,,,,,0
TMGX,,,,,,0
YMXK,,,,,,0
JHPCY,,,,,,0
GSOL,PCX,,,,,2
LRVIY,,,,,,0
UHL,NMS,,,,,0
GINT,,,,,,0
CYAB,,,,,,0
PBRRY,,,,,,0
UHP,NMS,,,,,0
GLSA,,,,,,0
SOLC,NGM,,,,,1
KYTFY,,,,,,0
AOJE,,,,,,0
SUIS,NGM,,,,,0
TKCYY,,,,,,0
KWF,NMS,,,,,0
PLAI,,,,,,0
ONWRY,OQX,,,,0.0,1
HZRBY,,,,,,0
YLY,NMS,,,,,0
OYES,,,,,,0
ASBHY,PNK,,,,,1
SBAQ,YHD,,,,,0
CSC,YHD,,,,,0
APEX,,,,,,0
SCBXY,,,,,,0
PRSKY,,,,,,0
BAO,NMS,,,,,0
STA,YHD,,,,,0
CLBZ,,,,,,0
IDTL,,,,,,0
OTSA,,,,,,0
RNBW,,,,,,0
RIKU,,,,,,0
FRLCY,OQX,,,,,1
CLRLY,,,,,,0
MREGY,,,,,,0
LILW,,,,,,0
GXRP,PCX,,,,,1
KBAT,,,,,,0
MGNO,OQB,,,,-0.12409,1
PMHMY,,,,,,0
NRYCF,OQX,,,,-2.64647,2
TOXR,BTS,,,,,1
GDEL,,,,,,0
ETH,PCX,,,,,2
VROYF,OQX,,,,0.0,2
ITXP,,,,,,0
MPJS,,,,,,0
MECPF,OQB,,,,0.0,2
HWEP,,,,,,0
STCK,OQB,,,,,1
GYGLF,PNK,,,,,1
VTEK,YHD,,,,,0
ATHNY,,,,,,0
GMTL,YHD,,,,,0
ARSTY,,,,,,0
BWOW,PCX,,,,,1
FCHDF,OQB,,,,,1
MYCRY,,,,,,0
BTAB,,,,,,0
SBMW,OQB,,,,0.08231,1
TREO,,,,,,0
SMIP,YHD,,,,,0
OBNK,OQX,,,,,1
CUPPF,OQB,,,,0.0,2
FETH,BTS,,,,,2
HCYC,,,,,,0
KKSIY,,,,,,0
GTSG,YHD,,,,,0
NEOA,,,,,,0
GDGIF,PNK,,,,0.0,0
MRLN,NGM,,,,,0
SCTAY,,,,,,0
PDYTY,,,,,,0
BXRLY,,,,,,0
SOEZ,PCX,,,,,1
PWRL,,,,,,0
PSBTY,,,,,,0
SSRLY,,,,,,0
SVICY,,,,,,0
GIVE,PCX,,,,,9
ZSICY,,,,,,0
BWGC,,,,,,0
LBIO,YHD,,,,,0
ALOG,YHD,,,,,0
QADR,,,,,,0
OCTV,YHD,,,,,0
UNIU,,,,,,0
AMTU,,,,,,0
CDN,YHD,,,,,0
MBSHY,PNK,,,,-0.02197,1
JSKJ,,,,,,0
UATCY,,,,,,0
AMVOY,PNK,,,,-0.03531,1
GTLRY,,,,,,0
SMGSY,,,,,,0
SECZ,,,,,,0
CTX,YHD,,,,,0
MSSHY,PNK,,,,,0
SGPIY,,,,,,0
AZBLY,PNK,,,,0.12026,0
AFA,,,,,,0
TTEI,YHD,,,,,0
BSOL,PCX,,,,,1
SPED,,,,,,0
YGSHY,,,,,,0
DDHLY,OQX,,,,-0.35898,1
PRNCF,OQB,,,,0.0,1
GHRTF,OQX,,,,0.0,2
UPX,NMS,,,,,0
EMS,YHD,,,,,0
SPGNY,PNK,,,,0.17813998,0
SIBO,,,,,,0
GFCHY,,,,,,0
EUEV,,,,,,0
VCCG,,,,,,0
PCPGY,,,,,,0
GBH,YHD,,,,,0
GDNT,,,,,,0
XRPZ,PCX,,,,,1
TMRD,,,,,,0
GFTL,YHD,,,,,0
MNZLY,,,,,,0
SCSXY,,,,,,0
FSOL,PCX,,,,,1
LSHGY,,,,,,0
DBIM,,,,,,0
VSGRY,,,,,,0
KCG,YHD,,,,,0
MKTR,,,,,,0
SLBT,PCX,,,,,0
RECCY,,,,,,0
TMKVY,,,,,,0
KLK,NMS,,,,,0
HNPHY,,,,,,0
BITW,PCX,,,,,6
AAAU,BTS,,,,,8
GXLM,OQX,,,,,5
PASTY,,,,,,0
BITB,PCX,,,,,2
OBTC,NGM,,,,,5
FBTC,BTS,,,,,2
HODL,BTS,,,,,2
ETHE,PCX,,,,,7
ICR-PA,NYQ,Real Estate,REIT - Mortgage,,-0.068909995,5
OPTU,NYQ,Communication Services,Telecom Services,,-0.21757,9
DCFBS,,,,,,0
ODRS,,,,,,0
WNHK,,,,,,0
VCRDX,NAS,,,,,2
NHPAP,NGM,Real Estate,REIT - Healthcare Facilities,,-0.16835,7
MAKO,YHD,,,,,0
BUHPY,PNK,,,,,11
IAUM,PCX,,,,,5
FUU,NMS,,,,,19
BDRY,PCX,,,,,8
TPTA,NYQ,,,,,5
GLDM,PCX,,,,,8
PDSRX,NAS,,,,,7
LBZZ,,,,,,0
ETCG,OQX,,,,,8
BAR,PCX,,,,,9
PLTM,PCX,,,,,8
SCRNY,,,,,,0
AIXC,NCM,Technology,Software - Infrastructure,,0.0,11
SGOL,PCX,,,,,17
ODOT,OQB,,,,,4
ETHV,BTS,,,,,2
VCX,NYQ,,,,0.0,0
HZEN,OQX,,,,,5
UOKAF,PNK,,,,,0
ZCSH,OQX,,,,,5
AIDG,,,,,,0
VNOV,PNK,Healthcare,Medical Distribution,,0.23341,4
ALEH,,,,,,0
XXC,NMS,,,,,0
TCRG,PNK,,,,0.0,1
BTCO,BTS,,,,,2
ARKB,BTS,,,,,2
KLSVD,PNK,Basic Materials,Silver,,0.0,18
AUGCF,PNK,,,,0.0,0
EMI,YHD,,,,,0
BRRR,NGM,,,,,2
INNP,,,,,,0
ZRCN,OQX,,,,,1
GLEI,,,,,,0
OSOL,OQX,,,,,4
TVCN,YHD,,,,,0
PGIM,,,,,,0
FGO,,,,,,0
BRBF,,,,,,0
OPTH,,,,,,0
RSHL,YHD,,,,,0
BORMF,OQB,,,,0.0,2
EZET,BTS,,,,,2
NSURF,PNK,,,,0.0,1
INKS,YHD,,,,,0
INHI,YHD,,,,,0
BTCW,BTS,,,,,2
GLIV,OQB,,,,,2
SVIX,BTS,,,,,4
FGDL,PCX,,,,,4
PICS,NMS,Technology,Software - Infrastructure,,0.037249997,0
MANA,OQX,,,,,2
GLNK,PCX,,,,,2
GBAT,OQB,,,,,2
MTVE,,,,,,0
TFSA,NYQ,,,,,5
CCEYF,OQB,,,,0.0,1
EZBC,BTS,,,,,2
QETH,BTS,,,,,2
DMNT,,,,,,0
AVG,YHD,,,,,0
EDVLY,,,,,,0
MSTKY,,,,,,0
AAS,YHD,,,,,0
BTC,PCX,,,,,2
KMYGY,,,,,,0
KOKO,,,,,,0
BTFT,,,,,,0
EZPZ,BTS,,,,,1
LHI,NMS,,,,,0
XRP,PCX,,,,,1
GTAO,OQX,,,,,1
NCIQ,NGM,,,,,1
NSNFY,,,,,,0
GDOG,PCX,,,,,1
ECST,YHD,,,,,0
DTDT,,,,,,0
ISRLF,PNK,,,,0.0,3
ORIB,PNK,,,,-2.0725799,0
CBPHF,,,,,,0
SNHIY,,,,,,0
CAQ,YHD,,,,,0
APMC,YHD,,,,,0
FFGG,,,,,,0
IACO,YHD,,,,,0
VAVX,NGM,,,,,0
TSUI,NGM,,,,,0
GGTKY,,,,,,0
CADV,YHD,,,,,0
BENN,,,,,,0
GBNXY,,,,,,0
LATA,NGM,Financial Services,Shell Companies,,0.0,1
PAXG,,,,,,0
UNID,,,,,,0
MLIZY,PNK,,,,,1
EVVO,,,,,,0
CCIL,YHD,,,,,0
XYJG,,,,,,0
TRAD,YHD,,,,,10
PWRU,,,,,,0
TMCR,,,,,,0
MARH,,,,,,0
JSTT,,,,,,0
BAVA,,,,,,0
HRBAY,,,,,,0
GLND,,,,,,0
CTAA,,,,,,0
MTMTY,,,,,,0
AMFN,PNK,,,,,0
XSIAX,NAS,,,,,25
TSM,NYQ,Technology,Semiconductors,1707604705280.0,0.45099998,29
CHSCP,NMS,Consumer Defensive,Farm Products,,0.01752,23
CTBB,NYQ,,,,,10
NHFLF,YHD,,,,,0
OXYWS,,,,,,0
DYNTQ,PNK,,,,,0
GJH,NYQ,,,,,22
UGA,PCX,,,,,18
OAK-PA,NYQ,,,,,8
OPITQ,PNK,,,,,1
PPLT,PCX,,,,,16
JTGEY,,,,,,0
ATLCP,NMS,Financial Services,Credit Services,,0.21933001,5
ENTXW,,,,,,0
PRBRY,,,,,,0
DSRNY,,,,,,0
PALL,PCX,,,,,16
BNO,PCX,,,,,16
MROSY,,,,,,0
QVCD,NYQ,,,,,8
USCI,PCX,,,,,16
UUP,PCX,,,,,19
IPSAY,,,,,,0
OUNZ,PCX,,,,,12
BPRE,NYQ,,,,0.0,1
CPPBY,PNK,,,,,9
FXA,PCX,,,,,20
ELC,NYQ,,,,,4
GEHDF,PNK,,,,,25
JBK,NYQ,,,,,22
IVHI,PNK,,,,0.0,2
GJP,NYQ,,,,,19
GJS,NYQ,,,,,20
GJR,NYQ,,,,,19
FXC,PCX,,,,,20
UNL,PCX,,,,,16
UDN,PCX,,,,,19
ETI-P,NYQ,Utilities,Utilities - Regulated Electric,,0.15702,7
GLTR,PCX,,,,,16
KTH,NYQ,,,,,25
IPB,NYQ,,,,,22
KTN,NYQ,,,,,23
PYT,NYQ,,,,,22
MADL,,,,,,0
LPCHY,OQB,,,,,2
GFTTY,,,,,,0
HMH,,,,,,0
MEDG,YHD,,,,,0
ELCG,,,,,,0
GSUI,PCX,,,,,0
AMPM,,,,,,0
SUWA,,,,,,0
VAII,,,,,,0
SMFSY,,,,,,0
ALEUY,PNK,,,,,1
CRGT,,,,,,0
LBRJ,,,,,,0
ETHA,NGM,,,,,2
PRGY,YHD,,,,,0
ILPLF,,,,,,0
